,t,x,y,z,speed_x,speed_y,speed_z
1999,19.990000000000325,-17.379279926003733,142.04030895074683,5.303310592678248,7.508442232146703,-54.88238537301001,-1.876722536760698
2000,20.000000000000327,-17.30423113323718,141.49148487237946,5.284534404831717,7.501316321169028,-54.88243030046606,-1.8785150325454751
2001,20.01000000000033,-17.229253536248734,140.94266034962683,5.265740307958168,7.494203076516031,-54.88247425005818,-1.8803043421644887
2002,20.02000000000033,-17.154347008486525,140.39383539225028,5.246928333891244,7.487102475914674,-54.8825172252507,-1.882090471220436
2003,20.03000000000033,-17.079511423621284,139.84501000997656,5.228098514408611,7.48001449712999,-54.88255922949577,-1.8838734253064389
2004,20.040000000000333,-17.004746655545773,139.2961842124979,5.209250881232048,7.47293911796502,-54.88260026623338,-1.8856532100060575
2005,20.050000000000335,-16.93005257837467,138.7473580094723,5.19038546602755,7.465876316260756,-54.88264033889143,-1.8874298308933062
2006,20.060000000000336,-16.85542906644389,138.1985314105234,5.171502300405422,7.458826069896079,-54.88267945088574,-1.8892032935326681
2007,20.070000000000338,-16.780875994310463,137.64970442524088,5.152601415920362,7.451788356787703,-54.88271760562012,-1.89097360347911
2008,20.08000000000034,-16.706393236752092,137.10087706318035,5.133682844071576,7.444763154890111,-54.8827548064864,-1.8927407662780973
2009,20.09000000000034,-16.631980668766687,136.5520493338636,5.114746616302856,7.437750442195503,-54.88279105686448,-1.894504787465609
2010,20.100000000000342,-16.55763816557203,136.00322124677868,5.095792764002688,7.430750196733728,-54.88282636012232,-1.8962656725681521
2011,20.110000000000344,-16.483365602605545,135.45439281138,5.076821318504333,7.423762396572232,-54.88286071961608,-1.8980234271027778
2012,20.120000000000346,-16.40916285552362,134.90556403708845,5.057832311085935,7.416787019815996,-54.882894138690084,-1.8997780565770948
2013,20.130000000000347,-16.335029800201482,134.35673493329162,5.038825772970604,7.409824044607477,-54.88292662067687,-1.9015295664892846
2014,20.14000000000035,-16.260966312732762,133.80790550934375,5.019801735326517,7.402873449126549,-54.882958168897254,-1.9032779623281169
2015,20.15000000000035,-16.186972269429134,133.25907577456596,5.000760229267012,7.395935211590444,-54.88298878666036,-1.9050232495729638
2016,20.160000000000352,-16.11304754681987,132.71024573824633,4.981701285850679,7.389009310253697,-54.883018477263676,-1.9067654336938147
2017,20.170000000000353,-16.039192021651616,132.16141540964006,4.962624936081454,7.382095723408081,-54.883047243993055,-1.9085045201512914
2018,20.180000000000355,-15.965405570887697,131.61258479796948,4.943531210908713,7.375194429382552,-54.88307509012279,-1.9102405143966623
2019,20.190000000000357,-15.891688071708018,131.0637539124243,4.924420141227369,7.368305406543191,-54.88310201891565,-1.9119734218718576
2020,20.200000000000358,-15.818039401508827,130.5149227621616,4.905291757877961,7.361428633293144,-54.88312803362291,-1.9137032480094838
2021,20.21000000000036,-15.744459437902037,129.96609135630607,4.886146091646751,7.354564088072563,-54.8831531374844,-1.9154299982328384
2022,20.22000000000036,-15.670948058714885,129.41725970395,4.866983173265808,7.34771174935855,-54.883177333728526,-1.9171536779559246
2023,20.230000000000363,-15.597505141989814,128.8684278141535,4.847803033413111,7.340871595665095,-54.88320062557234,-1.9188742925834663
2024,20.240000000000364,-15.524130565983796,128.31959569594454,4.82860570271264,7.334043605543022,-54.883223016221564,-1.920591847510922
2025,20.250000000000366,-15.450824209168218,127.77076335831909,4.809391211734461,7.327227757579929,-54.88324450887062,-1.9223063481245002
2026,20.260000000000367,-15.377585950228308,127.22193081024122,4.790159590994833,7.320424030400129,-54.88326510670267,-1.9240177998011736
2027,20.27000000000037,-15.30441566806303,126.67309806064326,4.770910870956282,7.313632402664591,-54.8832848128897,-1.9257262079086939
2028,20.28000000000037,-15.231313241784392,126.12426511842584,4.751645082027711,7.306852853070886,-54.88330363059248,-1.9274315778056061
2029,20.290000000000372,-15.158278550717228,125.57543199245808,4.732362254564478,7.300085360353126,-54.88332156296067,-1.9291339148412638
2030,20.300000000000374,-15.085311474399077,125.0265986915776,4.713062418868493,7.293329903281907,-54.88333861313282,-1.9308332243558426
2031,20.310000000000375,-15.012411892579394,124.47776522459075,4.693745605188312,7.28658646066425,-54.88335478423644,-1.9325295116803556
2032,20.320000000000377,-14.939579685219314,123.92893160027263,4.674411843719227,7.279855011343544,-54.88337007938801,-1.9342227821366675
2033,20.33000000000038,-14.866814732491548,123.38009782736722,4.655061164603357,7.273135534199492,-54.88338450169303,-1.9359130410375094
2034,20.34000000000038,-14.794116914779806,122.83126391458752,4.635693597929738,7.266428008148046,-54.88339805424606,-1.9376002936864927
2035,20.35000000000038,-14.721486112678349,122.28242987061564,4.616309173734415,7.259732412141356,-54.883410740130756,-1.939284545378124
2036,20.360000000000383,-14.648922206991756,121.7335957041029,4.596907922000536,7.25304872516771,-54.88342256241991,-1.94096580139782
2037,20.370000000000385,-14.576425078734701,121.18476142366993,4.577489872658436,7.2463769262514734,-54.88343352417549,-1.9426440670219207
2038,20.380000000000386,-14.503994609131155,120.63592703790681,4.558055055585736,7.2397169944530395,-54.88344362844866,-1.9443193475177054
2039,20.390000000000388,-14.4316306796145,120.08709255537318,4.5386035006074295,7.233068908868765,-54.88345287827985,-1.9459916481434056
2040,20.40000000000039,-14.359333171826961,119.53825798459829,4.51913523749597,7.226432648630918,-54.88346127669875,-1.9476609741482205
2041,20.41000000000039,-14.287101967619265,118.98942333408117,4.499650295971367,7.219808192907614,-54.8834688267244,-1.9493273307723304
2042,20.420000000000393,-14.214936949050184,118.44058861229072,4.480148705701271,7.213195520902767,-54.883475531365185,-1.9509907232469121
2043,20.430000000000394,-14.142837998386426,117.89175382766581,4.460630496301064,7.206594611856027,-54.88348139361888,-1.9526511567941525
2044,20.440000000000396,-14.070804998101949,117.34291898861535,4.441095697333957,7.200005445042726,-54.88348641647271,-1.9543086366272628
2045,20.450000000000397,-13.998837830877846,116.79408410351847,4.421544338311069,7.193427999773819,-54.88349060290335,-1.9559631679504939
2046,20.4600000000004,-13.926936379602012,116.24524918072457,4.401976448691521,7.186862255395829,-54.883493955877,-1.9576147559591492
2047,20.4700000000004,-13.855100527368563,115.69641422855344,4.382392057882527,7.180308191290786,-54.8834964783494,-1.9592634058396003
2048,20.480000000000402,-13.783330157477735,115.14757925529535,4.362791195239481,7.173765786876179,-54.88349817326586,-1.9609091227692999
2049,20.490000000000403,-13.711625153435307,114.59874426921122,4.343173890066051,7.16723502160489,-54.88349904356132,-1.962551911916797
2050,20.500000000000405,-13.63998539895249,114.04990927853261,4.323540171614258,7.1607158749651445,-54.88349909216037,-1.9641917784417506
2051,20.510000000000407,-13.568410777945246,113.50107429146192,4.303890069084574,7.15420832648045,-54.88349832197728,-1.9658287274949444
2052,20.520000000000408,-13.496901174534287,112.95223931617245,4.2842236116260075,7.147712355709543,-54.88349673591604,-1.9674627642183005
2053,20.53000000000041,-13.425456473044505,112.40340436080852,4.264540828336191,7.1412279422463305,-54.88349433687043,-1.9690938937448939
2054,20.54000000000041,-13.354076558004635,111.85456943348555,4.2448417482614715,7.134755065719836,-54.883491127723985,-1.9707221211989663
2055,20.550000000000413,-13.282761314147024,111.30573454229018,4.225126400396999,7.128293705794141,-54.88348711135011,-1.9723474516959405
2056,20.560000000000414,-13.211510626407176,110.75689969528037,4.205394813686805,7.121843842168329,-54.88348229061205,-1.9739698903424345
2057,20.570000000000416,-13.140324379923413,110.2080649004855,4.185647017023911,7.1154054545764325,-54.883476668362974,-1.9755894422362756
2058,20.580000000000418,-13.06920246003665,109.65923016590645,4.165883039250396,7.108978522787373,-54.88347024744596,-1.9772061124665146
2059,20.59000000000042,-12.998144752289704,109.11039549951575,4.146102909157495,7.1025630266049085,-54.883463030694095,-1.9788199061134393
2060,20.60000000000042,-12.927151142427306,108.56156090925762,4.126306655485685,7.0961589458675745,-54.88345502093045,-1.9804308282485892
2061,20.610000000000422,-12.856221516395749,108.01272640304813,4.10649430692477,7.089766260448631,-54.88344622096814,-1.9820388839347693
2062,20.620000000000424,-12.785355760342213,107.46389198877525,4.086665892113967,7.083384950256004,-54.883436633610366,-1.9836440782260643
2063,20.630000000000425,-12.714553760614763,106.91505767429894,4.066821439641998,7.0770149952322345,-54.88342626165044,-1.9852464161678518
2064,20.640000000000427,-12.643815403761778,106.36622346745132,4.046960978047174,7.0706563753544165,-54.88341510787182,-1.9868459027968175
2065,20.65000000000043,-12.573140576531841,105.81738937603672,4.027084535817487,7.064309070634146,-54.88340317504814,-1.9884425431409682
